"two_year_recid","prior_counts","s","race","age","gender","u_hat"
0,3,1,0,1.4035952372057,0,0.348826286229963
0,3,1,1,0.551148516021584,0,0.369792635291021
0,1,1,0,-0.898010909991414,0,-0.342099061990261
1,3,1,1,1.14786122085047,0,0.3532500570716
1,0,1,0,-0.72752156575459,0,-0.887939029232094
1,6,1,1,-0.301298205162532,0,0.895791054128154
0,6,1,1,-0.642276893636179,0,0.898169625438504
0,0,1,1,-0.812766237873002,0,-0.863023518084045
0,3,1,0,1.82981859779776,0,0.344444425375772
0,1,1,1,-0.471787549399356,1,-0.329863457175203
1,3,1,0,-0.386542877280944,1,0.344566412187187
0,0,1,1,-1.15374492634665,0,-0.856582849910273
1,1,1,0,-1.06850025422824,0,-0.299247340636629
0,0,1,1,-0.557032221517767,1,-0.832626464170103
0,2,1,1,0.0396804833111143,0,0.0858511654694667
0,0,1,0,-0.983255582109825,0,-0.905702644662749
0,4,1,1,1.14786122085047,0,0.57340812334732
1,4,1,0,-1.06850025422824,0,0.5768163378145
0,2,1,1,0.210169827547938,0,0.119697187906272
0,0,1,1,-0.130808860925709,0,-0.888709547596617
1,5,1,1,-0.983255582109825,0,0.744021663439694
1,0,1,1,-1.06850025422824,0,-0.893055995110489
0,0,1,1,-0.898010909991414,0,-0.94424589171758
0,2,1,1,0.806882532376819,0,0.0427558737581908
0,0,1,1,-0.72752156575459,1,-0.893362431037424
0,2,1,1,-0.471787549399356,0,0.102886694206357
0,0,1,1,-0.72752156575459,0,-0.903967118625971
0,1,1,0,-0.386542877280944,0,-0.31783406027558
1,1,1,1,-0.983255582109825,0,-0.332513462109168
0,1,1,1,0.636393188139996,0,-0.324585503977604
1,0,1,1,-0.557032221517767,1,-0.874513594329669
0,0,1,1,-1.23898959846506,0,-0.848308260593409
0,7,1,0,-0.898010909991414,1,1.01819171191105
1,6,1,1,0.124925155429526,1,0.9082003409342
1,6,1,1,0.210169827547938,0,0.911215464041209
0,1,1,1,-1.15374492634665,1,-0.33225867860694
1,8,1,1,-0.642276893636179,0,1.12408998411408
1,2,1,1,-0.72752156575459,0,0.0803085874145982
0,0,1,0,0.636393188139996,0,-0.925410230124088
1,8,1,1,-0.983255582109825,0,1.13722204063607
0,0,1,0,1.74457392567935,1,-0.889766645199653
1,1,1,0,-0.898010909991414,0,-0.316211020902336
0,0,1,1,-0.983255582109825,0,-0.862604290216506
0,0,1,1,2.51177597474505,1,-0.85409166039174
0,0,1,1,1.14786122085047,0,-0.908812376729688
1,0,1,1,0.380659171784761,1,-0.890325154107647
0,0,1,0,-0.386542877280944,0,-0.892561095111169
0,1,1,1,-1.06850025422824,1,-0.296456960682236
1,2,1,1,-1.23898959846506,0,0.0600144534725253
1,0,1,1,-1.15374492634665,0,-0.829128752247028
0,0,1,0,-0.898010909991414,0,-0.873062731159187
0,3,1,1,-0.386542877280944,0,0.329350432920394
1,12,1,1,1.4035952372057,0,1.4488725460664
1,1,1,1,-1.15374492634665,0,-0.363952136970348
0,1,1,1,-0.301298205162532,0,-0.298516744176479
1,2,1,1,-0.983255582109825,0,0.0361388763383879
0,0,1,1,-0.983255582109825,0,-0.919730957197314
1,4,1,1,-0.216053533044121,0,0.574299023298606
1,11,1,1,-0.557032221517767,0,1.38975585175252
0,0,1,1,-0.898010909991414,0,-0.89736189442762
1,1,1,1,-1.32423427058347,1,-0.328084336780836
0,1,1,1,-0.301298205162532,0,-0.298752086840249
1,3,1,1,-0.471787549399356,0,0.361043620934469
1,6,1,1,0.551148516021584,0,0.891680005971821
1,4,1,1,-0.557032221517767,0,0.608014909802502
1,6,1,0,-0.471787549399356,0,0.912211986284297
0,0,1,0,1.23310589296888,0,-0.893411492626442
0,0,1,0,0.636393188139996,0,-0.883814326946735
0,4,1,1,0.295414499666349,0,0.594253401751288
1,3,1,1,-1.06850025422824,0,0.353174232558397
1,0,1,0,0.977371876613642,0,-0.908741553610553
1,0,1,1,0.295414499666349,0,-0.851711100131844
0,0,1,1,0.124925155429526,0,-0.884402848630564
1,6,1,0,-1.06850025422824,0,0.91001994363712
0,11,1,1,-0.471787549399356,0,1.37614533799164
0,2,1,1,0.380659171784761,0,0.0916462664978576
0,0,1,0,1.06261654873205,0,-0.898804437096399
1,7,1,1,-0.72752156575459,0,1.01397813671069
1,0,1,1,-1.15374492634665,1,-0.883947242349578
0,2,1,1,2.42653130262664,0,0.0796844948896277
1,2,1,1,-0.642276893636179,0,0.0711533151342992
0,27,1,0,1.74457392567935,0,2.10146650920214
1,2,1,1,1.65932925356094,0,0.0828230008874533
1,0,1,0,-0.72752156575459,0,-0.893327695962633
0,1,1,0,0.210169827547938,0,-0.305551583238286
0,0,1,1,-0.0455641888072973,0,-0.844259685240421
1,4,1,1,1.14786122085047,1,0.593811288083686
1,2,1,1,-0.812766237873002,0,0.0584344385715707
0,0,1,1,1.91506326991617,0,-0.855480082731059
1,0,1,1,-1.15374492634665,0,-0.889611967382902
0,8,1,1,-0.216053533044121,0,1.11660117758498
1,5,1,1,-0.812766237873002,1,0.736033030500304
1,2,1,1,-0.130808860925709,1,0.0900292932804975
1,2,1,1,-0.72752156575459,0,0.0669854336312966
0,2,1,1,-0.471787549399356,0,0.063617273816659
1,6,1,0,-0.557032221517767,0,0.90354509471176
0,20,1,1,1.57408458144252,0,1.86825630923843
0,1,1,1,1.91506326991617,0,-0.319503758837168
0,0,1,0,-0.642276893636179,0,-0.872617027570413
0,0,1,0,1.14786122085047,0,-0.887440767552552
1,0,1,1,-0.471787549399356,0,-0.869940641416291
1,1,1,0,-0.812766237873002,0,-0.326574979966581
0,0,1,0,2.76750999110029,0,-0.882880775706832
0,2,1,1,-0.471787549399356,0,0.058795178938326
0,3,1,1,1.57408458144252,1,0.351093226247254
0,0,1,1,1.23310589296888,0,-0.973012904157639
0,0,1,0,0.806882532376819,1,-0.864975573700359
0,0,1,1,1.74457392567935,1,-0.873059059986372
1,10,1,1,-0.72752156575459,0,1.30283719454191
0,0,1,1,0.977371876613642,0,-0.91582242900948
1,1,1,0,-0.386542877280944,0,-0.327130849852013
1,0,1,1,1.14786122085047,1,-0.882396902021317
1,1,1,1,3.6199567122844,0,-0.312167408316449
1,2,1,1,-1.15374492634665,0,0.0789777578457635
1,4,1,1,1.65932925356094,0,0.597581271048754
0,3,1,0,1.65932925356094,0,0.344647466689828
0,15,1,1,-0.72752156575459,0,1.63879385661755
1,8,1,1,-0.983255582109825,0,1.13152101834582
0,2,1,0,0.380659171784761,0,0.0898417445504909
0,13,1,1,0.0396804833111143,0,1.52454554734948
1,1,1,1,-0.471787549399356,0,-0.311563355819998
1,9,1,1,-0.386542877280944,0,1.22483189493366
0,6,1,1,0.551148516021584,0,0.89099981644047
0,1,1,1,-0.216053533044121,0,-0.350906022001656
0,12,1,1,1.14786122085047,0,1.46395054542598
1,0,1,1,1.48883990932411,0,-0.929998087334692
1,3,1,1,-0.301298205162532,0,0.322027717309333
1,1,1,0,-1.06850025422824,0,-0.338745271693168
0,0,1,0,0.977371876613642,1,-0.914061731859251
1,7,1,1,-0.471787549399356,0,1.02221814593886
0,0,1,1,-1.06850025422824,1,-0.879878666118442
0,8,1,1,0.380659171784761,0,1.13228614363739
0,9,1,1,0.0396804833111143,0,1.22630244224855
0,1,1,1,-0.72752156575459,0,-0.312847605663937
0,1,1,1,-0.642276893636179,0,-0.305745039165723
1,5,1,1,-0.642276893636179,0,0.725732217048755
1,10,1,0,-0.0455641888072973,1,1.30824766074306
1,0,1,1,-0.216053533044121,1,-0.904516165795975
1,5,1,1,-0.812766237873002,0,0.754725656527069
1,2,1,0,-1.06850025422824,0,0.0792964499449498
1,7,1,1,1.48883990932411,0,1.0183223747153
1,2,1,1,-1.15374492634665,0,0.070505673202813
1,11,1,1,-0.557032221517767,0,1.39608002429681
0,0,1,1,-0.72752156575459,0,-0.885241797824355
1,4,1,0,-0.983255582109825,0,0.579814539713669
0,1,1,1,-0.301298205162532,0,-0.336359523854519
0,1,1,0,-0.0455641888072973,0,-0.323899210147235
0,0,1,1,-0.216053533044121,0,-0.81984947330442
1,0,1,0,1.31835056508729,1,-0.892711805217031
0,1,1,1,-0.642276893636179,0,-0.338108923741435
0,4,1,1,-0.72752156575459,1,0.564788826274347
1,4,1,1,-0.642276893636179,0,0.578148016085619
1,0,1,0,-0.471787549399356,0,-0.917334036468314
0,0,1,1,2.00030794203458,0,-0.89020793092557
1,14,1,1,-0.642276893636179,0,1.57950305421316
1,5,1,1,-0.557032221517767,0,0.757613165716084
1,15,1,1,-0.898010909991414,0,1.63170821730223
0,0,1,0,1.31835056508729,0,-0.88150557586723
1,15,1,1,-0.386542877280944,1,1.63660995680369
0,0,1,1,0.977371876613642,0,-0.869497447641808
1,0,1,0,0.721637860258407,0,-0.91380321995351
1,0,1,0,-0.898010909991414,0,-0.867168092331372
0,10,1,1,-0.0455641888072973,0,1.30893348572765
0,2,1,0,-0.72752156575459,0,0.0613956939368435
0,0,1,0,-0.301298205162532,0,-0.865954735838986
1,1,1,1,-0.983255582109825,0,-0.311212980914537
0,0,1,1,0.380659171784761,0,-0.91827138611593
1,4,1,1,1.31835056508729,0,0.591049997974657
0,0,1,1,-1.06850025422824,1,-0.886396673499027
0,0,1,1,-0.812766237873002,1,-0.912189617163656
0,2,1,1,-1.15374492634665,1,0.0918644380158597
0,1,1,0,-1.23898959846506,0,-0.304275269288027
1,12,1,1,1.65932925356094,0,1.45974382212544
1,2,1,1,-0.642276893636179,1,0.0835822153995635
1,5,1,0,0.892127204495231,0,0.745456862567805
1,13,1,1,-0.0455641888072973,0,1.52366518918024
0,0,1,0,1.74457392567935,1,-0.891274743457238
0,0,1,1,-0.898010909991414,0,-0.862114107060868
1,0,1,1,-1.23898959846506,0,-0.899875845071775
1,5,1,1,0.210169827547938,0,0.757438724738667
0,1,1,0,-0.0455641888072973,1,-0.305422894228631
1,2,1,1,0.551148516021584,1,0.0557967589756614
1,1,1,1,-1.15374492634665,0,-0.351684071166579
1,3,1,1,-1.06850025422824,0,0.360745208756129
0,0,1,1,-0.898010909991414,0,-0.911018083599332
0,8,1,0,0.636393188139996,0,1.11731060878767
1,0,1,1,-0.983255582109825,1,-0.870044794884512
0,0,1,0,-1.23898959846506,0,-0.907925514803926
1,0,1,0,0.806882532376819,1,-0.902018796749065
0,0,1,1,-1.23898959846506,0,-0.880355463542919
0,5,1,1,-0.642276893636179,0,0.775419136177317
1,0,1,0,-1.23898959846506,0,-0.89859671259571
0,0,1,1,-1.23898959846506,0,-0.876737176251512
1,1,1,0,-0.557032221517767,0,-0.351138658233922
1,9,1,1,-0.471787549399356,0,1.23471860067586
1,0,1,1,-1.15374492634665,0,-0.849508595107198
1,2,1,1,-0.898010909991414,1,0.0537809825158488
1,0,1,1,-1.15374492634665,0,-0.959761761696016
0,0,1,1,-0.898010909991414,1,-0.890668491392022
1,3,1,1,-0.983255582109825,0,0.336541643221451
0,0,1,0,-0.642276893636179,0,-0.893862621721277
0,0,1,0,-0.898010909991414,0,-0.847763291021036
1,6,1,1,-0.301298205162532,0,0.899431537553742
1,0,1,1,-1.06850025422824,0,-0.889439958068083
0,0,1,0,1.65932925356094,0,-0.887501013093506
1,7,1,1,0.0396804833111143,1,1.03301192777823
0,0,1,1,1.57408458144252,1,-0.890071594778994
1,9,1,1,-0.72752156575459,0,1.23833819793169
1,7,1,1,1.14786122085047,0,1.02575312352495
1,2,1,1,1.82981859779776,1,0.0915809019019838
1,6,1,1,-0.812766237873002,0,0.906529498981333
0,0,1,0,1.23310589296888,1,-0.931263529399567
1,0,1,0,-0.0455641888072973,0,-0.905797430472579
1,0,1,1,-1.15374492634665,0,-0.910461307641437
1,0,1,0,-0.983255582109825,0,-0.87300817300076
0,0,1,0,1.91506326991617,0,-0.942339066697038
1,5,1,0,-0.812766237873002,0,0.750094336985607
0,1,1,1,0.636393188139996,1,-0.346289540285893
0,1,1,1,1.4035952372057,0,-0.301409908793378
0,5,1,1,-0.301298205162532,0,0.751941820610262
0,13,1,1,1.57408458144252,0,1.51625062576595
0,6,1,1,0.721637860258407,1,0.91112610385467
0,0,1,1,-0.0455641888072973,0,-0.876434857992446
1,2,1,0,-0.642276893636179,1,0.0640573442443686
0,0,1,1,1.4035952372057,0,-0.867699651530606
0,1,1,0,-0.72752156575459,0,-0.318835663927166
0,5,1,1,1.06261654873205,0,0.750160516753582
0,0,1,0,-1.06850025422824,0,-0.875849387213563
0,0,1,0,0.124925155429526,1,-0.887736224738259
0,1,1,1,0.124925155429526,1,-0.284618043850734
1,4,1,0,0.551148516021584,0,0.580605871677366
0,6,1,1,-0.812766237873002,0,0.900892813817671
1,2,1,1,-0.301298205162532,1,0.0466632835629104
0,0,1,0,-0.130808860925709,0,-0.837717277780415
1,3,1,0,0.806882532376819,1,0.347332865124074
1,0,1,0,0.977371876613642,0,-0.871370780633982
0,1,1,1,-0.557032221517767,1,-0.297564256779546
1,5,1,1,-0.557032221517767,0,0.731026073732346
1,5,1,1,2.68226531898188,0,0.752458454619789
0,0,1,0,-1.23898959846506,0,-0.888004318912185
0,2,1,1,-0.642276893636179,0,0.0678832506229683
0,0,1,1,-0.898010909991414,1,-0.896772836759395
1,3,1,1,-0.812766237873002,0,0.374880312548202
0,1,1,1,0.380659171784761,1,-0.337853033921014
1,7,1,1,0.551148516021584,1,1.02770422331701
0,0,1,1,-0.72752156575459,0,-0.908713561532702
1,2,1,1,-0.812766237873002,0,0.0661687193501734
0,0,1,1,1.74457392567935,0,-0.864936362984975
1,2,1,1,-1.06850025422824,0,0.0718155722868046
1,2,1,1,-0.471787549399356,1,0.0873718326051876
1,7,1,1,-0.812766237873002,0,1.01920614836746
1,5,1,1,1.31835056508729,0,0.760770143036811
1,0,1,0,-1.23898959846506,1,-0.875466035113971
0,5,1,0,1.82981859779776,0,0.770679158207244
1,5,1,1,-0.812766237873002,0,0.752025109798908
0,1,1,1,1.14786122085047,1,-0.309274967027309
0,1,1,1,-1.15374492634665,0,-0.348814581111491
1,2,1,0,-0.301298205162532,0,0.0821618917434609
0,0,1,0,0.0396804833111143,0,-0.904209969396704
1,6,1,1,-0.812766237873002,0,0.896729060485538
1,2,1,1,-0.0455641888072973,0,0.0577734517505845
0,0,1,1,-0.216053533044121,0,-0.859169648107133
1,1,1,1,-0.301298205162532,1,-0.325174379906765
0,0,1,1,0.806882532376819,1,-0.907844040208262
1,11,1,1,-0.301298205162532,0,1.38414659810312
1,3,1,1,-0.557032221517767,0,0.342137139787419
1,10,1,1,-0.642276893636179,1,1.32059010425814
1,0,1,1,-0.898010909991414,0,-0.859637485017353
0,0,1,0,1.23310589296888,0,-0.859168816196267
0,0,1,0,0.465903843903173,1,-0.878852496238538
0,4,1,1,-1.06850025422824,0,0.572887665731979
1,5,1,1,-0.557032221517767,0,0.744111805677882
1,2,1,1,-0.898010909991414,0,0.0767631960771932
0,1,1,0,1.23310589296888,0,-0.316548303727535
1,0,1,0,-0.130808860925709,0,-0.910813442406796
1,0,1,0,0.806882532376819,0,-0.872065104071592
1,12,1,1,0.551148516021584,0,1.44897475568443
0,0,1,0,0.977371876613642,0,-0.874859919374782
0,2,1,1,1.91506326991617,0,0.0542401932767072
0,0,1,1,-0.216053533044121,0,-0.871034068311927
0,1,1,1,0.124925155429526,0,-0.324722829527742
0,1,1,1,-0.386542877280944,0,-0.300363726864904
0,0,1,1,-0.557032221517767,0,-0.906688274582145
1,3,1,0,-0.301298205162532,0,0.344547170144319
1,8,1,1,-0.471787549399356,0,1.134629543092
0,1,1,1,-1.15374492634665,0,-0.324369375612486
1,5,1,1,-0.983255582109825,0,0.728804170443331
0,0,1,1,-0.642276893636179,0,-0.88726707196309
0,4,1,0,-0.812766237873002,0,0.549371287886841
1,25,1,1,1.23310589296888,1,2.04716007878717
0,2,1,1,0.0396804833111143,0,0.0462804912248729
1,0,1,1,0.0396804833111143,0,-0.86373833272637
1,1,1,1,-0.812766237873002,1,-0.295839557875515
1,2,1,1,-0.216053533044121,0,0.0543796481416819
0,9,1,1,0.0396804833111143,0,1.24051967353047
0,0,1,1,-0.216053533044121,0,-0.866640122208877
0,0,1,1,-0.983255582109825,1,-0.851664353482215
0,4,1,1,-0.983255582109825,0,0.584669451468431
0,0,1,1,-0.72752156575459,1,-0.885450324794546
1,9,1,1,-0.301298205162532,0,1.21109169674334
1,0,1,1,-1.06850025422824,0,-0.852052360035054
1,0,1,0,-1.23898959846506,1,-0.868667554875782
0,1,1,1,-0.898010909991414,0,-0.321903178786368
0,0,1,1,0.210169827547938,0,-0.88679973701135
0,0,1,1,-0.471787549399356,0,-0.936855164980519
0,0,1,1,-0.0455641888072973,0,-0.876309843923047
1,9,1,1,-0.471787549399356,0,1.22302465370252
0,3,1,0,1.23310589296888,0,0.350347966877526
0,2,1,1,-0.301298205162532,0,0.075665222928236
0,0,1,0,2.08555261415299,0,-0.911269715497066
1,2,1,1,0.380659171784761,0,0.0812841546080896
0,1,1,1,-0.983255582109825,0,-0.339852769006319
1,3,1,1,-0.642276893636179,0,0.357548833368254
0,1,1,1,-1.06850025422824,0,-0.316316978925684
1,0,1,0,-1.15374492634665,0,-0.829700392104345
0,0,1,1,0.124925155429526,0,-0.871639163568558
1,10,1,1,-0.386542877280944,0,1.29504952234457
0,3,1,0,-0.301298205162532,0,0.393637463421141
0,0,1,1,-0.471787549399356,1,-0.860264854078008
1,5,1,1,1.06261654873205,0,0.760122592450963
0,0,1,0,-0.72752156575459,0,-0.961998700054628
0,0,1,1,-0.898010909991414,0,-0.875031092386239
0,1,1,1,0.721637860258407,0,-0.339089327579939
0,11,1,1,-0.642276893636179,0,1.3918498836205
0,4,1,0,-0.557032221517767,0,0.556734457443943
0,0,1,1,-0.130808860925709,1,-0.892953656314166
1,3,1,0,1.65932925356094,0,0.359972420688752
0,0,1,0,1.91506326991617,0,-0.864780386776996
0,2,1,1,-0.386542877280944,0,0.106240508707873
0,0,1,1,-0.642276893636179,0,-0.861836341023365
0,4,1,1,-0.301298205162532,1,0.59067908292447
0,0,1,0,-0.471787549399356,0,-0.867293519678263
1,0,1,1,-0.471787549399356,1,-0.927505986566113
0,2,1,1,-0.130808860925709,0,0.112248252398595
0,0,1,1,-1.06850025422824,0,-0.876530436779721
1,0,1,1,0.0396804833111143,0,-0.901432058069969
1,2,1,1,-0.471787549399356,0,0.0622893736257329
0,14,1,1,-0.386542877280944,0,1.5744039519523
1,2,1,1,-0.642276893636179,0,0.0664769271361655
0,0,1,0,2.42653130262664,1,-0.875269944639756
1,6,1,1,-0.642276893636179,0,0.922664284366937
0,3,1,1,-0.0455641888072973,0,0.395017658397419
1,0,1,0,0.124925155429526,0,-0.907916444564624
0,0,1,1,-1.15374492634665,0,-0.873994249458967
0,1,1,0,-0.983255582109825,0,-0.328068563164499
0,1,1,1,0.465903843903173,0,-0.322741322111645
1,3,1,1,-0.386542877280944,0,0.343904804878461
0,1,1,1,0.551148516021584,0,-0.356264192766115
0,0,1,0,1.82981859779776,0,-0.891915913320874
1,1,1,1,-0.983255582109825,0,-0.322088913627872
0,14,1,1,2.25604195838982,0,1.57922745644898
1,0,1,1,-1.06850025422824,0,-0.872540383112193
1,0,1,1,-1.23898959846506,0,-0.862622520701353
1,2,1,0,1.23310589296888,0,0.0760645399145659
0,6,1,1,-0.301298205162532,0,0.886755306821757
1,7,1,1,1.31835056508729,0,1.01887230840852
1,3,1,1,-0.301298205162532,1,0.340711346859741
0,4,1,1,-0.216053533044121,0,0.560614622861478
1,0,1,1,0.806882532376819,0,-0.903507585400592
0,0,1,1,1.82981859779776,0,-0.90738225328631
0,0,1,1,2.34128663050823,0,-0.912660589925003
1,3,1,1,0.721637860258407,0,0.339833915895264
1,1,1,1,-0.898010909991414,1,-0.27985503408131
1,13,1,1,0.551148516021584,0,1.51720066360145
0,0,1,0,-0.983255582109825,0,-0.87275448473037
0,0,1,1,1.57408458144252,0,-0.876731583585894
0,0,1,0,2.76750999110029,0,-0.913375843685025
0,0,1,1,0.295414499666349,0,-0.864628164539896
0,1,1,1,0.465903843903173,0,-0.304347028858677
1,0,1,1,-1.23898959846506,0,-0.926906263600912
0,1,1,1,0.892127204495231,1,-0.352995042678334
1,3,1,1,-0.471787549399356,0,0.336588681464745
0,0,1,1,-0.216053533044121,0,-0.845735399471724
1,0,1,0,-0.0455641888072973,1,-0.854050756162048
0,0,1,1,0.380659171784761,1,-0.909968797996141
0,0,1,1,-0.471787549399356,0,-0.891172747650487
0,4,1,1,0.977371876613642,0,0.568321591427805
1,9,1,1,-0.301298205162532,0,1.21599995476195
0,1,1,1,-0.898010909991414,0,-0.299062345006213
1,1,1,1,-0.557032221517767,0,-0.338205315108845
1,0,1,1,-0.812766237873002,1,-0.872766208549853
0,0,1,1,-0.898010909991414,1,-0.865497544538384
0,5,1,1,-0.471787549399356,0,0.777240044141454
1,3,1,1,-0.557032221517767,0,0.378066494538249
0,1,1,0,0.124925155429526,0,-0.326342000470245
0,2,1,1,-0.812766237873002,0,0.0774865085896544
0,0,1,0,-0.471787549399356,0,-0.935180054792412
0,1,1,0,-0.72752156575459,1,-0.363294681248563
1,3,1,1,-0.983255582109825,0,0.349960274351613
1,1,1,1,-1.23898959846506,0,-0.359522452651026
1,4,1,1,-0.216053533044121,0,0.595883669910639
0,1,1,1,-0.471787549399356,0,-0.299826670714069
0,0,1,0,-0.72752156575459,1,-0.866132808618027
1,0,1,0,0.0396804833111143,0,-0.884313220496948
1,0,1,1,-0.983255582109825,0,-0.924284254527131
0,0,1,0,0.977371876613642,1,-0.903507065068944
0,0,1,0,0.551148516021584,0,-0.88674219593586
1,0,1,0,-1.06850025422824,0,-0.920018791334068
1,7,1,1,-0.642276893636179,0,1.02384165094494
0,0,1,1,0.295414499666349,1,-0.85687226662916
1,1,1,1,-0.898010909991414,1,-0.336726613627133
1,10,1,1,-0.642276893636179,0,1.32246106666987
0,1,1,0,-1.06850025422824,0,-0.341246577180591
1,3,1,1,-0.72752156575459,0,0.366262762992307
0,7,1,0,-0.72752156575459,0,1.0159621370371
1,3,1,0,-0.471787549399356,0,0.337112621555892
1,17,1,1,0.636393188139996,1,1.73976094322309
0,0,1,1,-0.386542877280944,0,-0.900500963015344
0,1,1,0,-0.0455641888072973,0,-0.338194885246703
0,3,1,0,-0.983255582109825,0,0.368052410888875
0,0,1,0,1.06261654873205,1,-0.874145535838846
0,2,1,0,1.74457392567935,0,0.0609978768300819
0,0,1,1,-0.386542877280944,0,-0.878167538955837
0,2,1,1,0.721637860258407,0,0.0673670937738821
1,38,1,1,0.892127204495231,0,2.37106944830563
0,0,1,1,-0.386542877280944,0,-0.867772752849287
0,15,1,0,2.25604195838982,1,1.64186195923671
0,0,1,0,1.23310589296888,0,-0.869589389933502
0,1,1,1,1.23310589296888,0,-0.305078299102185
0,1,1,1,0.636393188139996,0,-0.339075027056872
0,1,1,1,-0.898010909991414,0,-0.2902964352941
0,0,1,0,1.4035952372057,0,-0.861365877708384
1,6,1,1,-0.216053533044121,0,0.923710588708114
1,2,1,0,-0.72752156575459,0,0.0590493739229788
1,2,1,0,-0.557032221517767,0,0.0687463645196632
0,2,1,1,1.23310589296888,0,0.0749091258107298
0,1,1,0,1.82981859779776,0,-0.323515180090342
0,8,1,0,1.57408458144252,0,1.14525943468267
1,2,1,1,-0.642276893636179,0,0.0666282124927409
1,17,1,1,-0.0455641888072973,0,1.74223941315863
0,3,1,0,0.551148516021584,0,0.342245922387562
0,6,1,1,0.892127204495231,0,0.897058652760665
0,0,1,1,-1.15374492634665,1,-0.864957070855644
1,2,1,0,-0.642276893636179,0,0.0608678215456027
0,0,1,1,-1.15374492634665,0,-0.932565748820161
0,0,1,0,-0.301298205162532,0,-0.896464385824257
0,0,1,1,0.892127204495231,1,-0.86140186902904
0,8,1,1,-0.386542877280944,0,1.12786754186487
1,1,1,1,0.721637860258407,0,-0.309305466473561
0,0,1,1,-0.983255582109825,0,-0.874918746142044
0,1,1,0,1.48883990932411,0,-0.307515398866375
1,11,1,1,1.14786122085047,0,1.37898194353241
0,3,1,1,1.4035952372057,1,0.35024348660024
1,1,1,0,-0.386542877280944,0,-0.292304035971821
1,5,1,1,-0.471787549399356,1,0.757384140940799
0,0,1,1,0.806882532376819,1,-0.904513717684886
1,12,1,1,-0.0455641888072973,0,1.45741141412974
0,0,1,1,-0.812766237873002,1,-0.855630944469445
1,5,1,1,-0.557032221517767,0,0.770806586335052
1,9,1,1,-0.557032221517767,0,1.19958912001874
0,0,1,1,0.210169827547938,0,-0.864421925050303
