"bar_pass_fair","location","UGPA","LSAT","ZFYA","race","gender","u_hat"
1,5,3.4,43,1.06,0,1,-0.74502303572746
1,5,3.6,32,-1.86,1,0,0.20486726288803
1,2,3.2,43,0.77,0,1,-0.544144278461063
1,2,3.3,45,0.19,0,1,-0.517762002654015
1,5,3.4,42,0.77,0,0,-0.606879467175509
1,2,3.7,37,1.06,0,0,-0.694738409434891
0,6,3,29,-3.03,1,1,1.8907540289749
1,0,3,30,-2.45,1,1,0.563477939186555
1,2,3.1,30,-0.4,1,0,0.231911775747378
1,2,3.1,44,-0.4,1,1,-0.222101319325865
1,10,3.2,40,0.77,0,1,-0.37582978293192
1,2,3.9,41,0.19,0,1,-0.729274265753938
1,2,3.1,42,-0.69,0,1,-0.07938007167598
1,0,3.3,42,-1.57,0,0,0.000615634791643408
1,5,3.3,44,1.06,1,0,-0.662358056757599
1,2,3.4,44,0.48,0,0,-0.635145356912456
1,2,3.7,38,1.36,0,1,-0.783432804671512
1,2,3.5,42,0.77,0,0,-0.639296893883889
1,2,3.2,44,0.48,0,0,-0.477825144408099
1,2,3.4,40,-0.11,0,1,-0.309047018278744
1,5,3.2,40,-0.11,0,1,-0.189677870871929
1,9,3.2,47,2.23,0,0,-1.03657512639752
1,1,3.4,42,0.48,0,0,-0.53128445280832
1,5,3.8,39,0.77,0,0,-0.71845327939753
1,2,3.1,44,-0.4,0,0,-0.22465569608962
1,6,3.4,42,-0.4,0,0,-0.333241463923837
0,2,3.5,39,-0.11,0,1,1.33277366569686
1,2,2.5,42,-0.69,0,1,0.254903595723346
1,2,2.8,34,-0.69,1,0,0.30707144361745
1,2,4,33,-0.4,0,0,-0.35913764536676
0,2,2.9,32,-0.98,0,0,1.63880875054265
1,2,3.8,37,0.77,0,0,-0.68802738402481
1,2,3.3,40,0.19,0,0,-0.315881370554927
1,1,3.4,46,-0.69,0,1,-0.408675501205262
1,5,3.5,42,-0.69,0,1,-0.288409229651146
1,1,3.7,40,-0.4,0,1,-0.455141860873313
1,10,3.2,45,0.48,0,1,-0.511698664587716
1,10,3,44,0.77,0,1,-0.418367733598921
1,5,3.6,42,1.94,0,1,-1.01708779984705
1,2,2.3,37,-0.11,0,1,0.351481385237793
1,2,3.4,41,-2.16,0,0,0.0869729862483775
1,2,3.1,44,0.77,0,1,-0.45541631355584
1,2,3.6,38,0.77,0,1,-0.597191995745391
1,5,3.4,37,0.48,0,1,-0.361627001346393
1,2,3.1,42,-0.4,0,0,-0.133099638372547
1,2,3.5,40,1.36,0,0,-0.73621180096975
1,2,3.6,38,-0.4,0,0,-0.302611231554877
1,5,3.8,45,-0.4,0,1,-0.68361072439413
1,2,3.6,44,0.48,0,1,-0.753673954990133
1,2,2.8,32,-1.57,1,1,0.493458713460701
1,2,3.3,42,-0.4,0,0,-0.246300274556347
1,2,3.3,42,0.77,0,0,-0.514155500211989
0,2,3.8,29,-1.57,1,0,1.49576831336871
1,6,3.8,42,-0.69,0,0,-0.48931367942388
1,5,3.3,39,-0.11,1,0,-0.23239187698261
1,2,2.7,36,-0.98,1,1,0.354393213659505
1,5,3.4,44,1.65,0,1,-0.885646678719833
1,2,3.6,45,-0.4,0,0,-0.509624398297166
1,2,3.1,40,1.06,0,1,-0.427903693101017
1,5,3.5,42,1.06,0,0,-0.748995973292766
1,2,3.3,43,1.06,0,0,-0.667820447457004
1,2,3,44,0.19,0,1,-0.282476474634748
1,10,3.7,39,1.36,0,0,-0.859321330622293
1,5,3.8,41,-0.98,0,1,-0.404347252609624
1,2,3.4,44,1.06,0,1,-0.749119391305364
1,2,3.1,46,1.36,0,1,-0.706492687845855
1,2,3.8,42,0.77,0,1,-0.845060319508175
1,1,2.8,48,1.94,0,0,-0.729116566111054
1,2,3.6,39,-0.4,0,1,-0.341676672466489
1,2,3.6,40,0.19,0,1,-0.500787375692006
1,2,3.3,42,-0.11,0,1,-0.324290671760689
1,2,3.2,45,-0.69,0,1,-0.194556791346561
1,2,3.8,44,1.06,0,1,-1.00839956805179
1,2,3,42,-0.4,0,1,-0.110655590687053
1,2,3.3,41,-0.69,0,0,-0.160299743308337
1,2,3.3,42,0.48,0,1,-0.458376422466434
1,2,3.1,43,0.19,0,1,-0.318555032220322
1,3,3.5,41,-0.11,0,1,-0.415426326384329
1,2,3.4,41,-0.69,0,0,-0.242590807840628
1,2,3.2,46,-0.4,0,0,-0.327004591759466
1,6,3.6,42,0.77,0,0,-0.734691512810045
1,5,3.3,41,0.48,0,1,-0.436868716826646
1,10,3.9,42,0.77,0,0,-0.924334268915848
1,1,3.8,44,0.48,0,0,-0.856614927989632
1,2,3.6,45,0.77,0,1,-0.827108135406894
1,2,3.4,35,0.77,0,0,-0.352917140992388
1,2,3.6,41,1.36,0,1,-0.846126962937112
1,6,3.6,41,1.36,0,1,-0.852366204340789
1,3,3.7,42,-1.57,0,0,-0.230615681846952
1,10,3.4,46,-0.11,0,0,-0.506820243312722
1,5,3.2,44,0.77,0,0,-0.533551466028687
1,2,3.4,42,-0.11,0,0,-0.407801051529424
1,2,3.1,43,0.48,0,1,-0.395103283148997
1,2,3.4,42,0.48,0,0,-0.549272573216434
1,2,3.1,44,-0.11,0,1,-0.264532984447672
1,5,3.3,43,-0.98,0,1,-0.184619536536904
1,2,3,43,-0.4,0,0,-0.14720424490215
1,2,3,43,0.19,0,1,-0.24125959947073
1,3,4,39,0.19,0,1,-0.735139488605461
1,2,3.1,42,0.48,0,1,-0.346665697482092
1,10,3.7,41,0.77,0,1,-0.793085153832896
1,2,3.6,38,0.77,0,0,-0.562880962451734
1,2,3.6,42,-0.11,0,0,-0.499051863805565
1,5,3.3,44,-0.4,0,1,-0.347577838013707
1,2,3.1,46,-0.11,0,1,-0.332617253528188
1,2,3.5,39,-0.69,0,1,-0.239164592657979
0,2,3.1,28,-2.16,1,1,1.7645842642484
1,2,2.7,33,-1.28,1,0,0.447318645450262
1,2,3.8,42,0.19,0,0,-0.723263356028294
1,10,3.8,40,-0.98,0,0,-0.370857066865091
1,6,3.6,42,1.36,0,0,-0.897202711102083
1,2,2.9,47,0.19,0,1,-0.295962627376064
1,2,2.4,41,-2.45,1,1,0.570936206264613
0,2,2.9,30,-2.74,1,1,1.8616902162867
1,2,3.3,42,-0.69,0,0,-0.204938819438225
1,2,2.8,44,-2.16,0,1,0.299068008143246
1,2,3.6,39,1.65,0,1,-0.839187726947566
1,2,3.4,40,-0.11,0,0,-0.310549299448883
1,2,3.8,41,-1.28,0,0,-0.322377735455711
1,5,4,43,0.19,0,1,-0.90652315484123
1,2,3.5,44,1.06,0,0,-0.809621452119072
1,2,3.5,38,0.48,0,0,-0.458047384289731
1,2,3.2,46,0.48,0,0,-0.556104678704951
1,5,3.5,42,0.19,0,1,-0.553160829721619
1,5,3.4,41,1.36,0,0,-0.707741504393005
1,2,3.8,41,-0.11,0,0,-0.602292166334349
1,5,3.5,39,0.19,0,0,-0.397440252062704
1,2,3.3,44,0.48,0,0,-0.512496764185627
1,2,3.6,42,0.77,0,1,-0.726856032555897
1,2,2.6,44,0.19,0,1,-0.0169445047874097
1,2,3.3,42,-0.69,0,0,-0.222102072965767
1,2,2.2,35,-1.86,1,1,0.69216200609823
1,2,3.4,44,-0.4,0,1,-0.419105959315465
1,5,3.7,40,1.06,0,0,-0.810732210080824
1,2,3.5,48,0.77,0,1,-0.910185141939583
1,2,3.3,44,-0.69,0,1,-0.27086166859525
1,2,3.2,42,1.36,0,1,-0.638240763824676
1,2,3.4,42,0.77,0,0,-0.615489193636686
1,2,3.6,41,-0.4,0,0,-0.399655638056763
1,2,3.5,37,-0.11,0,0,-0.289327727431635
1,0,2.9,45,-0.69,0,0,-0.072481634234956
1,10,3.4,42,-1.28,0,0,-0.0884769247163531
1,2,3.7,41,1.65,1,0,-0.99693255054872
1,2,3.1,44,0.19,0,1,-0.369356519368089
1,2,3,42,-0.69,1,0,-0.044647670817052
1,2,2.8,27,-1.28,1,1,0.558253893132288
1,3,4,40,-0.11,0,0,-0.720103063555526
1,2,3.9,44,-0.69,0,0,-0.619416539578935
1,5,3.3,42,1.36,0,1,-0.698316723910892
1,2,3.1,41,-0.11,0,1,-0.162470410322233
1,3,3.2,42,-0.11,0,0,-0.249708420184091
1,9,3.7,37,-0.98,0,1,-0.205690073233065
1,5,3,46,-0.11,0,0,-0.300004802603342
1,0,3.1,43,0.19,0,1,-0.303276397396103
1,2,3.3,45,1.36,0,1,-0.806456253760511
1,2,3,47,-0.4,0,1,-0.258574042486747
1,2,3.3,42,0.19,0,0,-0.412117658937535
1,3,3.7,39,-0.4,0,0,-0.401366367009192
1,2,3.8,43,0.35,0,0,-0.816968036022939
1,2,3,36,-2.19,1,0,0.409147604679236
1,2,3.9,44,0.58,0,0,-0.982086871539279
1,5,3.4,43,-0.17,0,0,-0.404070738765906
1,10,3.7,48,1.13,0,0,-1.15735436519157
1,10,3.9,38,1.52,0,1,-0.971742422766565
1,10,3.6,31,-1.02,1,0,0.0720002202247717
1,6,3.7,44,-0.37,0,1,-0.588746640310843
1,1,3.7,42,1.1,0,1,-0.894035761903402
1,0,3.7,48,-0.33,0,1,-0.737578737428205
1,5,3.8,44,-0.01,0,0,-0.731861156258381
1,10,3.8,42,2.08,0,0,-1.22305577626081
1,2,2.9,39,-0.98,1,1,0.142165494939081
1,5,3.6,46,-0.27,0,1,-0.66332742095661
1,2,3.9,41,1.42,0,1,-1.09628922718273
1,10,3.6,44,-0.46,0,1,-0.514495522141916
1,6,3.7,47,1.78,0,1,-1.25920950193922
1,2,3.6,47,0.9,0,1,-0.979336293902883
1,0,3.6,44,0.16,0,0,-0.689138499812768
1,5,3.9,41,-0.04,0,1,-0.672198537882139
1,5,3.7,46,0.06,0,0,-0.784341266868029
1,9,3.6,46,-0.63,0,0,-0.525701228746917
1,2,3.8,44,0.06,0,0,-0.76859273347689
1,9,3.6,44,0.71,0,0,-0.77739694874364
1,9,3.6,44,1.07,0,0,-0.889762450261538
1,5,3.5,48,0.71,0,1,-0.890490271268631
1,2,3.3,44,-0.33,0,1,-0.364654697334948
1,0,3.7,43,0.35,0,0,-0.719747923780795
1,3,3.9,44,0.38,0,1,-0.903555384055501
1,10,3.5,48,0.58,0,1,-0.833177182925625
1,2,3.7,39,-0.11,1,0,-0.474343677033922
1,9,3.7,37,-0.24,0,1,-0.343435645757826
1,5,3.6,44,0.35,0,1,-0.678365684705101
1,5,3.8,42,-0.56,0,0,-0.526269964336647
1,5,3.8,42,0.19,0,0,-0.733587898566802
1,10,3.1,46,1.29,0,0,-0.687678053787939
1,2,4,42,1.26,0,1,-1.10760276682274
1,10,3.6,42,-0.37,0,0,-0.479044519639061
1,9,3.5,44,0.35,0,0,-0.671377573596988
1,5,3.4,47,-1.24,0,1,-0.285747624854165
1,1,3.7,44,0.16,0,1,-0.729399669107173
1,6,3.5,47,0.61,0,0,-0.8303603117951
1,5,3.3,44,0.45,0,0,-0.560057041227843
1,10,4.1,43,-0.5,0,0,-0.790347588469961
1,0,3.7,41,0.9,0,1,-0.776976145650573
1,1,3.9,42,-0.14,0,0,-0.725320674125623
1,2,3.3,29,-1.21,1,0,0.256199050994185
1,10,3.8,42,-1.02,0,1,-0.427961918270586
1,10,3.6,46,1,0,1,-0.919391552551603
1,5,3.4,46,0.81,0,1,-0.747162872365154
1,5,3.5,47,0.94,0,0,-0.897466112335284
1,5,3.3,47,-0.56,0,1,-0.411805688586199
1,0,3.6,45,1.26,0,1,-0.974254655355182
1,2,3.7,42,2.34,1,1,-1.21362444756506
1,0,3.9,44,-0.66,0,0,-0.680400636015778
1,9,3.8,42,1.59,0,0,-1.08555227829523
1,10,3.7,45,-0.56,0,1,-0.583331997495961
1,10,4,42,0.12,0,0,-0.841166689316555
1,2,3.7,40,-0.5,0,1,-0.408673718022964
1,2,3.7,44,-0.17,0,1,-0.59017791793273
1,2,3.4,33,-1.11,1,0,0.116364289130029
1,1,3.6,44,-0.46,0,1,-0.472240039558461
1,5,3.8,46,-0.79,0,1,-0.639592004389496
1,2,3.5,48,1.29,0,1,-1.03994132498314
1,2,3.4,44,0.97,0,0,-0.718980553664975
1,10,3.9,43,-0.46,0,1,-0.638794830282354
0,9,3,33,-1.77,1,1,1.67610822175708
1,5,3.9,44,0.55,0,1,-0.982088735464592
0,2,3.1,27,-2.22,1,1,1.79859920492507
1,5,3.6,46,0.51,0,1,-0.821357485342326
1,2,4,39,-0.01,0,1,-0.698580484849417
1,10,3.9,46,2.24,0,0,-1.50773777999882
1,1,3.8,45,0.12,0,1,-0.843074342023608
1,2,3.7,43,-0.53,0,1,-0.526016313570969
1,10,3.9,45,0.84,0,1,-1.07920628474105
1,2,3.8,45,-0.69,0,1,-0.597305832168493
1,10,3.6,45,0.77,0,1,-0.842876009010092
1,9,3.7,48,1.03,0,0,-1.115824952598
1,2,3.6,43,0.81,0,0,-0.81104486528718
1,2,3.3,38,0.03,1,0,-0.197312582826335
1,5,4,41,0.09,0,1,-0.782316611890429
1,5,3.6,42,0.38,0,1,-0.615066726281883
1,10,3.6,40,0.09,0,0,-0.487054394343611
1,2,4,47,1.62,0,1,-1.41383732638958
1,4,3.8,42,0.61,0,0,-0.82066547408657
1,2,3.6,46,-1.6,0,1,-0.312582982961289
1,1,3.5,44,0.61,0,0,-0.6969088139362
1,9,2.3,36,-1.01,0,1,0.515501899163983
1,9,3.3,42,-1.59,0,1,0.00477273534220772
1,5,3.7,36,0.24,0,0,-0.435952785723217
1,2,2.2,39,1.18,0,1,0.0826417043447633
1,1,3.6,40,0.19,0,1,-0.52029461634574
1,10,2.9,34,-1.73,0,1,0.459160216357887
0,5,3.4,36,-0.74,1,0,1.44640030615396
1,2,3.6,32,-0.43,0,0,-0.0534744580853671
1,9,3.3,42,1.23,0,1,-0.640267973040221
1,0,3.8,39,1.44,1,0,-0.937226102467655
0,5,2.9,38,-1.78,0,1,1.61260945285746
1,1,2.8,42,0.17,0,0,-0.0934630492068374
1,9,3.7,39,0.58,0,1,-0.655163162193563
1,2,3.4,39,-1.42,0,1,0.013087014763467
1,5,3,43,1.32,0,1,-0.516748789968921
1,5,3.2,38,0.53,0,0,-0.313018570750887
1,9,3.2,44,1.16,0,0,-0.670296317383805
1,2,2.8,45,1.42,0,1,-0.498666580995535
0,0,3,38,-0.6,1,1,1.50778598241369
1,10,3.4,36,0.36,0,0,-0.297856251067503
0,9,3.4,45,2.09,0,0,1.0625867504365
1,5,3.5,37,0.12,0,1,-0.328050245727338
1,6,3.7,37,0.51,0,0,-0.531170396461608
1,6,3.3,35,0.19,0,1,-0.140581360539893
1,3,2.5,37,-1.42,1,1,0.477303497323884
1,9,3.5,33,1.56,0,0,-0.507046175607057
0,5,2.4,33,-1.56,1,1,1.8160048077533
1,9,3.4,34,-0.14,0,0,-0.117084996570472
0,0,3.3,37,-1.23,0,1,1.49440430793659
1,9,3.2,39,0.05,0,0,-0.184880507335056
1,9,3.8,39,1.32,0,1,-0.898344799921941
1,9,3.3,35,0.96,0,0,-0.330536642355014
1,2,3.2,39,1.28,0,1,-0.500193707709997
1,10,3.3,39,0.46,0,1,-0.372667839782331
1,10,3.6,40,1.9,0,0,-0.953605468165415
1,5,3.3,39,0.43,0,0,-0.34329781838118
1,0,3.2,40,0.67,0,1,-0.395940437385558
1,6,3.1,40,-0.17,0,1,-0.138578672857814
1,9,2.6,34,-0.24,0,1,0.332540291666322
1,1,3.2,45,1.32,0,0,-0.741531420838809
1,5,2.9,35,0.27,1,0,0.0318438399151449
0,2,2.5,34,-1.3,1,0,1.74571070968398
1,10,3.3,38,1.04,0,0,-0.467069423161046
1,9,2.5,30,0.3,0,1,0.345849564161622
1,10,2.3,40,0.48,1,1,0.18238683866388
0,9,3.1,39,0.63,0,1,1.35339124165341
1,5,3.3,44,0.17,0,0,-0.475345005099736
1,10,3.1,43,0.84,0,1,-0.433731612979822
1,9,3,35,-0.06,1,1,0.0545712314449967
1,1,3.2,44,1.16,0,0,-0.626471070903133
1,9,3.3,41,-0.65,0,1,-0.17029735824105
1,4,3.6,29,-0.22,1,0,-0.0316452693273379
1,5,2.8,48,0.31,0,1,-0.334236395942321
1,6,2.9,43,1.13,0,1,-0.407457333666026
1,9,3.4,38,0.79,0,0,-0.441824795311693
1,5,3.4,38,-0.74,0,1,-0.122183797301584
1,5,3.1,46,0.34,1,0,-0.463779585321683
1,5,2.7,48,0.84,0,1,-0.369633421592775
0,10,3.5,25,-0.89,1,0,1.56589746531188
0,0,2.9,38,-0.67,0,1,1.50824112968793
1,1,3.2,40,-1.3,0,1,0.0197383797769504
0,2,3.1,39,0.8,1,0,1.3215137018596
1,2,3.3,40,0.93,0,1,-0.488773826285221
0,2,3.1,35,-0.76,1,0,1.52735563118893
1,2,3.6,34,-0.1,0,0,-0.247156057607031
1,5,3.7,39,1.21,0,1,-0.803000814810829
1,5,3.3,38,0.74,0,0,-0.378310544006011
1,5,2.7,46,-0.7,0,1,0.0296853352781073
1,10,3.4,36,-0.23,0,0,-0.158051328980438
1,2,3.4,36,0.12,1,0,-0.218168299785829
1,2,2.4,48,-0.45,0,1,0.0538405451282581
1,2,3.5,38,0.8,0,0,-0.546655467766133
0,0,2.9,30,-0.26,1,1,1.59251982878227
1,2,3.7,34,1.02,0,0,-0.570144094408347
1,5,3.1,40,0.96,0,0,-0.357237542062765
0,1,3.7,36,-1.67,1,1,1.42965648730297
1,1,3.2,35,1.02,0,0,-0.266409521524164
1,5,3.8,41,-0.04,0,1,-0.628106348572863
1,5,3.4,43,0.25,0,1,-0.496960620075229
1,2,3.9,37,-0.17,0,0,-0.506855895157759
1,2,3.2,44,1.65,0,0,-0.783439291020092
1,4,3.9,41,0.06,0,1,-0.70302073311797
1,5,3.6,43,1.49,0,1,-0.975895579157254
1,5,3.7,38,0.03,1,0,-0.45588837471049
1,2,3.8,41,-0.24,0,0,-0.560042433763034
1,2,3.5,44,0.64,0,1,-0.716462818820782
0,2,3.2,40,-1.77,1,0,1.52179697132158
1,2,3.4,48,-0.95,0,0,-0.396649085452294
1,2,3.6,38,1.2,1,1,-0.671037740620181
1,2,3.7,43,0.55,0,0,-0.7960847824494
1,0,3.6,41,-1.86,0,1,-0.0745504415507757
1,1,3.6,44,-0.3,0,0,-0.552119459606463
1,9,3.8,47,-0.3,0,1,-0.799025198689427
1,3,3.1,43,1.59,0,1,-0.678302726924355
1,0,3.7,41,0.03,0,1,-0.570333694918191
1,1,3.9,41,0.97,0,1,-0.972304938462124
1,1,3.6,41,-1.73,0,1,-0.117652517466996
1,2,3.5,46,-0.17,0,1,-0.563544351589561
1,1,3.8,45,-0.04,0,0,-0.762141011892065
1,10,3.7,46,1.23,0,0,-1.08046476633563
1,5,3.4,45,0.81,0,0,-0.711407517727823
1,2,3.4,48,0.71,0,0,-0.842228362244747
1,2,3.9,44,1.03,0,1,-1.05254554854858
1,5,3.6,48,-0.56,0,1,-0.619097818241208
1,2,3.8,46,2.21,0,1,-1.417279516889
1,9,4,41,0.16,0,1,-0.782648563460135
1,5,3.4,47,0.87,0,1,-0.846050188195078
1,6,3.6,48,0.48,0,0,-0.925277083137378
1,1,3.8,42,-0.82,0,0,-0.471903527545405
1,5,3.6,43,-0.66,0,0,-0.426453694862371
1,0,3.9,44,-0.27,0,1,-0.754467780718005
1,2,3.8,45,-1.28,0,0,-0.484385948304878
1,0,3.8,38,0.38,0,1,-0.601808675386136
1,10,3.8,42,0.35,0,0,-0.756113352521364
1,2,3.7,45,-0.79,0,1,-0.502971808125855
1,4,3.6,45,0.09,0,1,-0.659056559271492
1,1,3.5,42,0.22,0,1,-0.55555957611674
1,10,3.7,46,0.16,0,1,-0.797828968588046
1,2,3.9,42,-0.72,0,1,-0.592671049182771
0,6,3.1,36,-1.54,0,1,1.58621807969085
1,5,4,36,-0.11,0,1,-0.597434082473607
1,2,3.7,41,0.06,0,1,-0.577635568703413
1,6,4,42,-0.69,0,1,-0.626000319928527
1,2,3.3,45,-0.07,0,1,-0.437540206925025
1,3,3.5,31,-2.35,1,0,0.35520754330289
1,10,4,37,0.87,0,1,-0.854741442805066
1,10,3.5,35,-0.3,1,0,-0.179965623612222
1,2,3.7,42,-0.5,0,0,-0.504054106212461
0,5,3.2,26,-2.22,1,0,1.80485034893084
1,2,3.6,44,0.32,0,0,-0.710761826436748
1,5,3.8,42,-2.09,0,1,-0.177482968471969
1,1,3.7,44,-0.27,0,1,-0.614525295059373
1,1,2.9,40,0.09,0,0,-0.0656589127024762
1,10,3.7,41,-1.54,0,1,-0.205373915263364
1,10,3.7,44,0.12,0,0,-0.723117253442373
1,3,3.4,46,0.97,0,1,-0.769129317514874
1,2,4,41,0.45,0,1,-0.872664085915761
1,4,4,42,-0.5,0,0,-0.675101386383714
1,2,3.6,41,-1.21,0,0,-0.202995445958438
1,1,2.8,40,-0.69,1,0,0.146399625303512
1,10,3.4,48,-0.4,0,1,-0.54395816559765
1,5,3.9,36,-1.5,0,1,-0.173267693980908
0,3,3.7,42,-1.54,0,1,1.3542058292229
1,0,3.8,38,0.48,0,0,-0.636051922087424
1,2,3.3,46,0.97,0,0,-0.738397096420805
1,3,3.5,45,-1.02,0,0,-0.317346832834363
1,3,3.7,44,-0.66,0,0,-0.511798281434367
1,5,3.6,35,-0.98,0,1,-0.100632218616328
1,1,3.6,44,1.26,0,1,-0.936809816088036
1,9,3.6,44,0.25,0,1,-0.679688305826554
1,9,3.5,33,-2.42,1,1,0.29959738036509
0,5,4.1,38,-0.63,0,0,1.23585939029851
1,5,3.9,44,-1.05,0,1,-0.575290174118967
1,10,3.7,47,-1.47,0,1,-0.411201677868068
1,3,3.9,41,0.51,0,0,-0.833736775597008
1,2,3.7,43,1.42,0,1,-1.01746427858665
1,1,3.6,45,1.2,0,1,-0.941247954748384
1,5,3.1,35,0.12,0,0,-0.0488454264126336
1,6,3.4,35,0.74,0,1,-0.329304800603662
1,5,3.2,43,1.34,0,1,-0.627638903730381
1,3,3.6,35,0.12,0,1,-0.320581697919488
1,5,3,28,-0.7,1,0,0.358868725177596
1,0,3.2,38,1.18,0,1,-0.428377275733941
0,2,3.2,30,-1.14,0,0,1.5919543925808
1,2,3,39,0.87,1,1,-0.299679552673948
0,2,3.2,41,0.27,0,1,1.31335828235606
1,2,3.6,36,-0.92,0,0,-0.126186153296784
0,2,3.4,37,-0.26,0,1,1.38412385818495
1,5,3.2,38,1.12,1,0,-0.417039784835479
1,1,2.9,41,0.33,1,0,-0.171549453573827
1,2,2.7,39,-0.23,0,0,0.157091466245874
1,2,3.2,39,-1.29,0,1,0.0873939146118486
1,2,2.6,38,0.93,0,1,-0.0185999513955307
1,0,3.2,39,0.21,1,0,-0.259013113633221
0,2,3.2,37,-0.48,0,1,1.43037966799098
1,5,3.2,41,0.43,0,0,-0.347090108832103
0,2,3.9,30,-0.45,1,0,1.36053085364718
1,2,3.5,40,0.8,0,0,-0.609954555830426
0,2,3.5,32,0.37,0,0,1.34993735084443
1,1,2.5,39,-0.23,0,1,0.224543163920379
1,1,3,40,-0.79,0,1,0.0837203234801338
0,0,2.8,44,-1.07,0,1,1.48713600783541
0,2,3.1,40,-0.85,0,1,1.48410225354362
1,6,2.8,38,0.49,0,0,-0.028140738536027
1,2,3.7,40,0.33,0,0,-0.617973175720515
1,5,2.9,36,0.33,0,1,0.00370376372861179
0,2,3.2,37,-0.85,0,0,1.48620947151109
1,6,3.2,43,2.21,0,0,-0.867675049114667
1,2,2.8,45,-0.54,0,1,-0.0679228489590203
1,2,3.1,41,0.33,0,0,-0.276750664872627
1,2,2.6,34,-0.79,1,1,0.419856240880989
1,2,3.3,40,-1.2,0,0,-0.0235569763649167
1,2,3,35,0.52,0,1,-0.0470446236844143
1,1,3,43,0.12,0,0,-0.22087492742154
1,2,3.4,37,-0.1,0,0,-0.214918820903457
1,2,3.4,31,-0.45,1,0,0.0397984913835254
1,2,3.4,40,1.34,0,0,-0.660250167497217
1,5,3.1,40,1.24,0,0,-0.450501485269225
1,5,3.5,32,-0.32,0,0,-0.068175530168368
1,0,2.7,35,-1.57,1,0,0.449043544541799
0,5,3.5,27,-2.04,1,0,1.66155766056933
1,0,3.1,45,-0.48,0,0,-0.185668857416639
1,5,2.6,39,1.59,0,0,-0.199040221628535
1,2,3.1,45,0.12,0,1,-0.364130659178309
0,2,3.5,36,0.12,0,0,1.3315216513305
1,5,3.4,36,-0.54,0,0,-0.100653470852424
0,2,3.4,34,-0.54,1,0,1.42457116235529
1,5,3,43,0.65,0,1,-0.368222009270702
1,2,3.3,41,0.27,0,0,-0.401749506547265
0,2,3,31,0.21,1,1,1.51413115366816
0,2,3.7,29,-0.85,1,1,1.4603312085629
0,2,3.6,34,-0.54,0,0,1.38687200151586
1,5,3.6,34,0.52,0,0,-0.372572924078752
1,3,3.6,36,0.27,0,0,-0.398354813977526
1,10,3.9,36,0.65,0,0,-0.681448258720238
1,5,3.6,31,-0.32,0,1,-0.0678758861905341
1,2,3.4,40,0.8,0,1,-0.508363428474233
1,2,3.4,40,1.4,1,1,-0.719973979789424
1,6,3.3,40,1.12,0,1,-0.543026500491209
1,2,3.4,40,1.02,0,0,-0.585036107697121
1,2,3.2,36,-0.01,0,1,-0.0984011957308549
1,1,2.4,39,-0.54,0,1,0.331848646244093
1,2,3.6,37,-0.7,0,1,-0.238156865489556
1,5,2.9,41,0.27,0,0,-0.157040688988554
1,6,3.4,41,0.52,0,0,-0.526538713818553
1,1,3.3,38,1.09,0,0,-0.460418009581994
0,2,3.2,37,-0.04,0,1,1.40936154828389
1,10,2.5,40,-0.82,0,1,0.271292677710918
1,2,2.6,39,0.27,1,1,0.0688117046360536
1,5,3.1,39,-0.01,0,1,-0.106857080428096
1,5,2.6,39,1.68,0,1,-0.191484750995434
1,2,3.2,39,0.37,0,0,-0.272081949718472
0,0,3.7,30,0.93,1,0,1.30561466041202
1,2,3.3,40,0.65,0,1,-0.428566924496227
0,5,2.5,29,-1.51,1,0,1.86797302835013
1,1,3.4,45,0.12,0,1,-0.534733096256847
1,10,3.1,35,-0.98,1,0,0.20052586142756
1,2,2.9,29,-1.94,1,0,0.569351006535677
1,0,3.8,40,0.3,0,0,-0.698828910931532
1,10,3.3,38,-0.03,1,1,-0.192032843410405
0,2,2.6,32,-1.06,1,0,1.71852004496082
1,2,3.4,42,0.52,1,0,-0.541357167455187
1,2,3.2,32,-2.26,1,0,0.451234393479914
1,10,3.9,40,0.78,0,1,-0.866090731743258
1,10,3.5,42,0.93,0,0,-0.73412519622964
1,2,3.5,43,0.83,0,1,-0.73873892779278
1,5,3.8,41,0.7,0,1,-0.781982971085704
1,2,3.2,45,0.42,0,0,-0.493188896387978
1,5,3.1,41,-0.15,0,1,-0.169385664324393
1,1,3.9,38,-0.15,1,1,-0.570132505634327
1,10,3.6,40,1.43,0,1,-0.858382049235063
1,9,3.8,40,0.55,0,0,-0.744847468244798
1,9,3.7,43,1.28,0,1,-0.976885909693406
1,2,3.1,37,-0.05,0,1,-0.070142794446642
1,2,3.6,35,-0.13,0,0,-0.291292090491248
0,0,3.6,39,-0.86,1,0,1.34952509028297
1,9,3.6,38,-0.71,0,0,-0.22689670108335
1,5,3.6,30,-2.16,1,0,0.309652716203022
1,2,3.4,42,0.15,0,1,-0.464089290707903
1,5,3.4,45,-0.5,0,0,-0.378190110484709
1,1,3.7,40,1.23,0,1,-0.863099049321784
1,10,4,43,0.83,0,0,-1.0623908241492
0,2,3.9,39,0.1,0,0,1.20231679227551
1,9,3.9,41,1.43,0,0,-1.07125868104126
1,2,3.3,45,1.08,0,1,-0.755300264111021
1,9,3.5,42,0.3,0,1,-0.546925401955756
0,0,3.6,28,-1.36,1,1,1.54631597526677
1,10,4,42,-0.35,0,1,-0.725821370035857
1,2,3.9,44,-0.23,0,1,-0.764684656888152
